Exercicio;UP_Cod;UP_Sigla;Programa_Cod;titulo_programa_45;Objetivo;Acao_Cod;titulo_acao_45;Finalidade;Produto_Cod;Produto_Titulo_80;Produto_Unid_de_Medida_45;meta_adequada;realizado_exercicio;porcentagem;Periodo;liquidacao;liquidacao_total_quad;Liquidacao_Atual;status;chave1;chave2
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2232;Desenvol Estudos e Pesquisas através FAPERJ;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do Estado do Rio de Janeiro voltadas para os problemas prioritários de seu território, aumentando os investimentos para formação de novos técnicos, pesquisadores e inovadores.;7017;Publicação científica apoiada;unidade;45.00;8.50;0.188889;2º Quadrimestre;5957946500;7466050090;7466050090;com realização;20210440223270172º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;3014;Fomento à Inovação Tecnológica;Apoiar a consolidação da infraestrutura de polos geradores de tecnologia no estado do Rio de Janeiro via implantação do fomento a projetos e redes nas universidades, centros de pesquisa, institutos tecnológicos e empresas inovadoras.;7019;Auxílio para a inserção de novas tecnologias no mercado concedido;unidade;12.00;0.05;0.004167;2º Quadrimestre;831112420;1220597640;1220597640;com realização;20210440301470192º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;4137;Apoio a Estudantes e Pesquisadores;Incentivar e valorizar os estudantes de pós-graduação no exterior e também pesquisadores que assessoram as Divisões Científica e Tecnológica da FAPERJ, bem como a estudantes de Iniciação Científica e a todos os tipos de bolsas da FAPERJ. ;7014;Bolsa FAPERJ concedida;unidade;5000.00;1000.00;0.200000;2º Quadrimestre;5548553000;8788933000;8788933000;com realização;20210440413770142º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;5379;Promoção  Intercâmbio para Estudo e Pesquisa;Incentivar as instituições de ensino e pesquisa sediadas no Rio de Janeiro para estudo de temas prioritários, relevantes e estratégicos para o estado, bem como incentivar o intercâmbio das empresas de base tecnológica sediadas no estado fluminense. Essa iniciativa visa contribuir com a integração entre a academia, a sociedade e o mercado produtivo, gerando benefícios futuros de ordem econômica e social.;7020;Projeto de cooperação internacional apoiado ;unidade;30.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210440537970202º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2153;Fomento para Estudos e Pesquisas da UERJ;Desenvolver a capacidade de produção científica e tecnológica no estado, por meio de ações da Fundação Universidade do Estado do Rio de Janeiro - UERJ.;4928;Instituição apoiada;unidade;1.00;0.30;0.300000;2º Quadrimestre;1000236418;2008786085;2008786085;com realização;20210440215349282º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2157;Fomento para Estudos e Pesquisas da UENF;Desenvolver a capacidade de produção científica e tecnológica no Estado, por meio de ações da UENF, nas áreas de ensino, pesquisa e extensão.;4928;Instituição apoiada;unidade;1.00;0.40;0.400000;2º Quadrimestre;495822000;1072246000;1072246000;com realização;20210440215749282º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2223;Fomento para Estudos e Pesquisas da UEZO;Capacitar mão de obra para as necessidades da Zona Oeste do Rio de Janeiro, que serão alavancadas com a ampliação do porto de Sepetiba, bem como viabilizar estudos e novas tecnologias a serem utilizados por esse novo polo industrial.;4928;Instituição apoiada;unidade;0.50;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210440222349282º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2224;Apoio à Pesquisa na Administ Pública Estadual;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do estado do Rio de Janeiro voltadas para os problemas prioritários de seu território.;3782;Projeto de pesquisa e desenvolvimento operacionalizado;unidade;50.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210440222437822º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2232;Desenvol Estudos e Pesquisas através FAPERJ;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do Estado do Rio de Janeiro voltadas para os problemas prioritários de seu território, aumentando os investimentos para formação de novos técnicos, pesquisadores e inovadores.;4567;Auxílio à organização de eventos APQ-2 concedido;unidade;60.00;0.10;0.001667;2º Quadrimestre;5957946500;7466050090;7466050090;com realização;20210440223245672º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2232;Desenvol Estudos e Pesquisas através FAPERJ;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do Estado do Rio de Janeiro voltadas para os problemas prioritários de seu território, aumentando os investimentos para formação de novos técnicos, pesquisadores e inovadores.;4568;Auxílio à pesquisa APQ-1 concedido;unidade;1550.00;550.00;0.354839;2º Quadrimestre;5957946500;7466050090;7466050090;com realização;20210440223245682º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2232;Desenvol Estudos e Pesquisas através FAPERJ;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do Estado do Rio de Janeiro voltadas para os problemas prioritários de seu território, aumentando os investimentos para formação de novos técnicos, pesquisadores e inovadores.;4571;Auxílio a pesquisador visitante APV concedido;unidade;20.00;0.05;0.002500;2º Quadrimestre;5957946500;7466050090;7466050090;com realização;20210440223245712º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2232;Desenvol Estudos e Pesquisas através FAPERJ;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do Estado do Rio de Janeiro voltadas para os problemas prioritários de seu território, aumentando os investimentos para formação de novos técnicos, pesquisadores e inovadores.;4579;Auxílio à participação em reunião científica APQ 5 concedido;unidade;90.00;0.20;0.002222;2º Quadrimestre;5957946500;7466050090;7466050090;com realização;20210440223245792º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;2232;Desenvol Estudos e Pesquisas através FAPERJ;Apoiar, manter e ampliar a produção científica das instituições de pesquisa do Estado do Rio de Janeiro voltadas para os problemas prioritários de seu território, aumentando os investimentos para formação de novos técnicos, pesquisadores e inovadores.;7765;ATIVIDADE EM EDUCAÇÃO AMBIENTAL REALIZADA;unidade;5.00;0.10;0.020000;2º Quadrimestre;5957946500;7466050090;7466050090;com realização;20210440223277652º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;3014;Fomento à Inovação Tecnológica;Apoiar a consolidação da infraestrutura de polos geradores de tecnologia no estado do Rio de Janeiro via implantação do fomento a projetos e redes nas universidades, centros de pesquisa, institutos tecnológicos e empresas inovadoras.;3172;Projeto de pesquisa científica e tecnológica financiado;unidade;3.00;0.03;0.010000;2º Quadrimestre;831112420;1220597640;1220597640;com realização;20210440301431722º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;3014;Fomento à Inovação Tecnológica;Apoiar a consolidação da infraestrutura de polos geradores de tecnologia no estado do Rio de Janeiro via implantação do fomento a projetos e redes nas universidades, centros de pesquisa, institutos tecnológicos e empresas inovadoras.;4717;Projeto de economia criativa-Start UP financiado;unidade;50.00;0.10;0.002000;2º Quadrimestre;831112420;1220597640;1220597640;com realização;20210440301447172º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;3014;Fomento à Inovação Tecnológica;Apoiar a consolidação da infraestrutura de polos geradores de tecnologia no estado do Rio de Janeiro via implantação do fomento a projetos e redes nas universidades, centros de pesquisa, institutos tecnológicos e empresas inovadoras.;4718;Projeto de Biotecnologia financiado;unidade;2.00;0.30;0.150000;2º Quadrimestre;831112420;1220597640;1220597640;com realização;20210440301447182º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;4137;Apoio a Estudantes e Pesquisadores;Incentivar e valorizar os estudantes de pós-graduação no exterior e também pesquisadores que assessoram as Divisões Científica e Tecnológica da FAPERJ, bem como a estudantes de Iniciação Científica e a todos os tipos de bolsas da FAPERJ. ;4565;Bolsa graduação concedida;unidade;600.00;0.57;0.000950;2º Quadrimestre;5548553000;8788933000;8788933000;com realização;20210440413745652º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;440;Desenvolv Científico, Tecnológico e Inovativo;Fomentar e apoiar programas e projetos de pesquisa, especialmente linhas de pesquisa e/ou produção de tecnologia selecionadas pela sua relevância para o desenvolvimento econômico e social das regiões do estado.;4137;Apoio a Estudantes e Pesquisadores;Incentivar e valorizar os estudantes de pós-graduação no exterior e também pesquisadores que assessoram as Divisões Científica e Tecnológica da FAPERJ, bem como a estudantes de Iniciação Científica e a todos os tipos de bolsas da FAPERJ. ;4566;Bolsa pós-graduação concedida;unidade;180.00;0.24;0.001333;2º Quadrimestre;5548553000;8788933000;8788933000;com realização;20210440413745662º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;8038;Fomento Formação Superior à Distância CECIERJ;Apoiar a realização de projetos de formação superior à distância e cursos de extensão e formação continuada.;4928;Instituição apoiada;unidade;1.00;0.30;0.300000;2º Quadrimestre;869019241;1690446458;1690446458;com realização;20210442803849282º Quadrimestre;2,02104E+11
2021;40410;FAPERJ;447;Empreendedorismo e Apoio às Empresas;Atrair e estimular os empreendedores, oferecendo-lhes o suporte necessário para a prosperidade dos negócios.;2265;Apoio ao Pesquisador na Empresa;Propiciar o desenvolvimento de produtos, serviços inovadores nas empresas, permitindo uma melhoria significativa de sua competência e o desenvolvimento do processo de inovação no Rio de Janeiro.;4719;Projeto de empreendedorismo financiado;unidade;60.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210447226547192º Quadrimestre;2,02104E+11
2021;40430;UERJ;460;Estruturação das Unidades de Saúde;Estruturar as unidades de saúde, garantindo as condições necessárias para o atendimento às crescentes demandas da população pelos serviços de saúde.;2682;Apoio ao Hospital Universitário Pedro Ernesto;Contribuir para a melhoria no atendimento hospitalar prestado à população do estado pelo Hospital Universitário Pedro Ernesto - HUPE.;3495;Hospital Universitário Pedro Ernesto operacionalizado;unidade;1.00;1.00;1.000000;2º Quadrimestre;4796496222;7986214340;7986214340;concluída ou acima da meta;20210460268234952º Quadrimestre;2,02105E+11
2021;40430;UERJ;460;Estruturação das Unidades de Saúde;Estruturar as unidades de saúde, garantindo as condições necessárias para o atendimento às crescentes demandas da população pelos serviços de saúde.;2682;Apoio ao Hospital Universitário Pedro Ernesto;Contribuir para a melhoria no atendimento hospitalar prestado à população do estado pelo Hospital Universitário Pedro Ernesto - HUPE.;7778;SEÇÃO DE ENFERMAGEM PÓS-COVID APOIADA;unidade;1.00;0.00;0.000000;2º Quadrimestre;4796496222;7986214340;7986214340;sem realização;20210460268277782º Quadrimestre;2,02105E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2207;Apoio à Residência na UERJ;Apoiar financeiramente os programas de residência na UERJ, cuja finalidade é a especialização dos profissionais após a conclusão de suas graduações, possibilitando acumular novas técnicas e tecnologias em benefício da população.;5762;Bolsa de residência em saúde concedida;unidade;850.00;857.00;1.008235;2º Quadrimestre;1047677732;2069841583;2069841583;concluída ou acima da meta;20210442220757622º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2258;Integração UERJ e Sociedade;Ampliar e aprimorar a oferta de ensino de graduação e pós-graduação, estimulando a pesquisa e a integração UERJ/Sociedade, ao mesmo tempo utilizando as competências acadêmicas e técnicas da UERJ para atender a demandas da sociedade fluminense.;5059;Vaga em curso de especialização ofertada;unidade;200.00;280.00;1.400000;2º Quadrimestre;1101728857;1638117428;1638117428;concluída ou acima da meta;20210442225850592º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2258;Integração UERJ e Sociedade;Ampliar e aprimorar a oferta de ensino de graduação e pós-graduação, estimulando a pesquisa e a integração UERJ/Sociedade, ao mesmo tempo utilizando as competências acadêmicas e técnicas da UERJ para atender a demandas da sociedade fluminense.;5609;Consultoria prestada;unidade;2.00;1.00;0.500000;2º Quadrimestre;1101728857;1638117428;1638117428;com realização;20210442225856092º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2258;Integração UERJ e Sociedade;Ampliar e aprimorar a oferta de ensino de graduação e pós-graduação, estimulando a pesquisa e a integração UERJ/Sociedade, ao mesmo tempo utilizando as competências acadêmicas e técnicas da UERJ para atender a demandas da sociedade fluminense.;5610;Curso de especialização realizado;unidade;10.00;16.00;1.600000;2º Quadrimestre;1101728857;1638117428;1638117428;concluída ou acima da meta;20210442225856102º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2267;Incentivo à Permanência Discente;Fixar o estudante na Universidade, objetivando a conclusão de seu curso de graduação, buscando reduzir a evasão escolar.;4438;Bolsa-auxílio a aluno cotista concedida;unidade;7200.00;6611.00;0.918194;2º Quadrimestre;2752592334;4576012335;4576012335;com realização;20210442226744382º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2267;Incentivo à Permanência Discente;Fixar o estudante na Universidade, objetivando a conclusão de seu curso de graduação, buscando reduzir a evasão escolar.;7603;Bolsa de graduação concedida;unidade;2100.00;1814.00;0.863810;2º Quadrimestre;2752592334;4576012335;4576012335;com realização;20210442226776032º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;2268;Apoio à Formação do Estudante - UERJ;Apoiar a formação dos alunos, cuja formação exige trabalhos de campo e/ou práticas didáticas em sala de aula. ;4695;Auxílio financeiro discente concedido;unidade;10.00;1.00;0.100000;2º Quadrimestre;506504439;971309653;971309653;com realização;20210442226846952º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;4134;Desenvolvimento Técnico e Científico;Registrar as atividades de pesquisa e extensão financiadas com recursos de convênios, que podem ser acompanhadas por convênio, pela fonte de recurso detalhada.;6821;Convênio executado;unidade;5.00;6.00;1.200000;2º Quadrimestre;164443031;170803435;170803435;concluída ou acima da meta;20210442413468212º Quadrimestre;2,02104E+11
2021;40430;UERJ;442;Ensino Superior;Aprimorar a educação superior pública no estado do Rio de Janeiro, através da oferta de cursos de graduação e pós-graduação de qualidade, bem como do desenvolvimento de atividades de ensino, pesquisa e extensão.;4134;Desenvolvimento Técnico e Científico;Registrar as atividades de pesquisa e extensão financiadas com recursos de convênios, que podem ser acompanhadas por convênio, pela fonte de recurso detalhada.;7446;OBSERVATÓRIO DE PRÁTICAS DE GESTÃO AMBIENTAL ADAPTATIVAS IMPLANTADO;unidade;0.50;0.00;0.000000;2º Quadrimestre;164443031;170803435;170803435;sem realização;20210442413474462º Quadrimestre;2,02104E+11
2021;40430;UERJ;461;Atenção à Saúde;Coordenar a Rede de Atenção à Saúde de forma regionalizada, respeitando os princípios do SUS, por meio da articulação entre os entes federados, considerando as situações sociodemográficas, epidemiológicas e a determinação social do processo saúde e doença.;4468;Operacionalização Complexo Universitári Saúde;Garantir o pleno funcionamento do Hospital Universitário Pedro Ernesto, possibilitando o exercício pleno das competências dominadas pelos profissionais de saúde que ali atuam.;138;Transplante  realizado;unidade;4500.00;120.00;0.026667;2º Quadrimestre;567220188;1414986512;1414986512;com realização;20210461446801382º Quadrimestre;2,02105E+11
2021;40430;UERJ;461;Atenção à Saúde;Coordenar a Rede de Atenção à Saúde de forma regionalizada, respeitando os princípios do SUS, por meio da articulação entre os entes federados, considerando as situações sociodemográficas, epidemiológicas e a determinação social do processo saúde e doença.;4468;Operacionalização Complexo Universitári Saúde;Garantir o pleno funcionamento do Hospital Universitário Pedro Ernesto, possibilitando o exercício pleno das competências dominadas pelos profissionais de saúde que ali atuam.;3243;Atendimento ambulatorial realizado;unidade;280000.00;121965.00;0.435589;2º Quadrimestre;567220188;1414986512;1414986512;com realização;20210461446832432º Quadrimestre;2,02105E+11
2021;40430;UERJ;461;Atenção à Saúde;Coordenar a Rede de Atenção à Saúde de forma regionalizada, respeitando os princípios do SUS, por meio da articulação entre os entes federados, considerando as situações sociodemográficas, epidemiológicas e a determinação social do processo saúde e doença.;4468;Operacionalização Complexo Universitári Saúde;Garantir o pleno funcionamento do Hospital Universitário Pedro Ernesto, possibilitando o exercício pleno das competências dominadas pelos profissionais de saúde que ali atuam.;3282;Cirurgia realizada;unidade;11400.00;5800.00;0.508772;2º Quadrimestre;567220188;1414986512;1414986512;com realização;20210461446832822º Quadrimestre;2,02105E+11
2021;40430;UERJ;461;Atenção à Saúde;Coordenar a Rede de Atenção à Saúde de forma regionalizada, respeitando os princípios do SUS, por meio da articulação entre os entes federados, considerando as situações sociodemográficas, epidemiológicas e a determinação social do processo saúde e doença.;4468;Operacionalização Complexo Universitári Saúde;Garantir o pleno funcionamento do Hospital Universitário Pedro Ernesto, possibilitando o exercício pleno das competências dominadas pelos profissionais de saúde que ali atuam.;6820;Órtese e prótese implantada;unidade;210.00;59.00;0.280952;2º Quadrimestre;567220188;1414986512;1414986512;com realização;20210461446868202º Quadrimestre;2,02105E+11
2021;40430;UERJ;467;Segurança Alimentar e Nutricional;Promover o Direito Humano à Alimentação Adequada (DHAA) da população reduzindo o índice de Insegurança Alimentar e Nutricional, através da ampliação do acesso a alimentos saudáveis e da ampliação da produção sustentável de alimentos no território fluminense.;4609;FEIRA AGROECOLÓGICA DA UERJ;FOMENTAR ESCOLHAS E HÁBITOS ALIMENTARES PROMOTORES DE SAÚDE E ESTIMULAR A AMPLIAÇÃO DA DISPONIBILIDADE DE ALIMENTOS SAUDÁVEIS;7451;FEIRA AGROECOLÓGICA DA UERJ REALIZADA;unidade;1.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210467460974512º Quadrimestre;2,02105E+11
2021;40430;UERJ;488;FUNDO DE APARELHAMENTO E CAPACITAÇÃO DA PROCU;COMPLEMENTAR OS RECURSOS FINANCEIROS INDISPENSÁVEIS AO CUSTEIO E AOS INVESTIMENTOS DA PROCURADORIA GERAL DA UERJ, ART. 10 DA LEI ESTADUAL 9080/2020 - FUNDAC-PGUERJ;4660;APAR. E CAPACITAÇÃO PROCURADORIA GERAL-UERJ ;APARELHAR E CAPACITAR A PROCURADORIA GERAL DA UERJ, BEM COMO SEUS FUNCIONÁRIOS.;7078;Projeto financeiramente apoiado;unidade;1.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210488466070782º Quadrimestre;2,02105E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;4677;Unidade de ensino superior equipada;unidade;5.50;0.05;0.009091;2º Quadrimestre;43416126;44109126;44109126;com realização;20210441310646772º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;4679;Unidade de ensino superior ampliada;unidade;5.50;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310646792º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;5768;Unidade de ensino superior reformada;unidade;5.50;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310657682º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;6376;Capela Ecumênica do Campus Maracanã reformada;unidade;11.00;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310663762º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;6377;Centro Biomédico reformado;unidade;8.80;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310663772º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;6378;Centro Cultural do Campus Maracanã reformado;unidade;22.00;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310663782º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;6379;Obra de acessibilidade da Escola Superior de Desenho Industrial realizada;unidade;22.00;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310663792º Quadrimestre;2,02104E+11
2021;40430;UERJ;441;Infraestrutura das Unidades Educacionais;Gerir as unidades de ensino básico, técnico e superior, adequando-as às necessidades de manutenção, modernização  e ampliação da rede, de modo que atendam às condições de infraestrutura necessárias para o aprendizado do aluno.;3106;Ampliação e Reequipamento da UERJ;Modernizar e ampliar as instalações universitárias para garantir o bom funcionamento das atividades da UERJ em ensino e pesquisa.;6380;Faculdade de Educação da Baixada Fluminense (FEBF) reformada;unidade;8.80;0.00;0.000000;2º Quadrimestre;43416126;44109126;44109126;sem realização;20210441310663802º Quadrimestre;2,02104E+11
